midi_filename,dataset_name,file_path_x,total_processing_time,timestamp_x,pychord_atc_score,pychord_processing_time,pychord_accd_score,pychord_rccd_score,pychord_acc_score,chordino_atc_score,chordino_processing_time,chordino_accd_score,chordino_rccd_score,chordino_acc_score,atc_score_difference,rccd_score_difference,file_path_y,processing_time,timestamp_y,tonal_certainty_piece,pitch_class_entropy_piece,melodic_interval_entropy_piece,ioi_entropy_piece,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,atc_score,atc_processing_time,atc_error,seg_max_poly,seg_avg_poly,seg_poly_density,seg_poly_std,seg_mean_max_polyphony_measures,seg_std_max_polyphony_measures,seg_mean_avg_polyphony_measures,seg_std_avg_polyphony_measures,seg_mean_polyphony_density_measures,seg_std_polyphony_density_measures,model_name,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
651.mid,pop909,/depot/yunglu/data/transcription/POP909/651/651.mid,9.75591206550598,2025-09-22 14:44:34.555451,0.0,1.485928297042847,0.0,0.0,0.0,0.6481481,8.268803358078003,7.0,0.6481481,-1.0,0.6481481,0.6481481,/depot/yunglu/data/transcription/POP909/651/651.mid,39.52908253669739,2025-08-05 02:56:32.506233,0.9499065750035574,2.672726051410588,3.911869501694511,1.7777234997744766,9.0,4.027430523497372,1.7954216641829883,0.8886067768442434,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/651/651.mid']' returned non-zero exit status 1.",9,4.027430523497372,0.8886067768442434,1.7954216641829883,7.875,0.7806247497997998,3.998332190725976,0.3987439608794051,0.8826825990963438,0.023848082535387,ReconVAT,221.598186,3,1,0.107261,0.095941,0.101286,0.79556,0.634488,0.567528,0.599143,0.421706,0.719472,0.643542,0.679392,0.608086,0.543911,0.574211,22.07987939
651.mid,pop909,/depot/yunglu/data/transcription/POP909/651/651.mid,9.75591206550598,2025-09-22 14:44:34.555451,0.0,1.485928297042847,0.0,0.0,0.0,0.6481481,8.268803358078003,7.0,0.6481481,-1.0,0.6481481,0.6481481,/depot/yunglu/data/transcription/POP909/651/651.mid,39.52908253669739,2025-08-05 02:56:32.506233,0.9499065750035574,2.672726051410588,3.911869501694511,1.7777234997744766,9.0,4.027430523497372,1.7954216641829883,0.8886067768442434,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/651/651.mid']' returned non-zero exit status 1.",9,4.027430523497372,0.8886067768442434,1.7954216641829883,7.875,0.7806247497997998,3.998332190725976,0.3987439608794051,0.8826825990963438,0.023848082535387,Transkun,221.598186,3,1,0.576169,0.563838,0.569937,0.932713,0.994721,0.973432,0.983961,0.745487,0.996983,0.975646,0.986199,0.722474,0.707011,0.714659,44.947417
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,Basic_Pitch,246.556735,3,1,0.197003,0.281841,0.231907,0.881565,0.620978,0.888398,0.730999,0.644752,0.666373,0.953342,0.784436,0.518731,0.742119,0.610636,53.113437
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,Bytedance_Piano_transcription,246.556735,3,1,0.303732,0.297604,0.300637,0.926086,0.987773,0.967844,0.977707,0.605786,0.992278,0.972257,0.982166,0.600386,0.588272,0.594268,37.600835
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,CREPE_Pitch_Tracker,246.556735,3,1,0.000171,0.000631,0.000269,0.468947,0.01422,0.052333,0.022363,0.1139,0.100737,0.370744,0.158427,0.125407,0.461538,0.197225,15.115222
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,Jointist,246.556735,3,4,0.18908,0.235813,0.209877,0.891651,0.738625,0.921185,0.819865,0.54963,0.76997,0.960277,0.854658,0.470677,0.587011,0.522447,12.417962
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,MT3,246.556735,3,3,0.349093,0.339849,0.344409,0.918017,0.982513,0.956494,0.969329,0.643876,0.986399,0.960277,0.973163,0.556995,0.542245,0.549521,28.948196
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,Madmom,246.556735,3,1,0.421679,0.40227,0.411746,0.882191,0.945142,0.901639,0.922878,0.687746,0.956378,0.912358,0.93385,0.64111,0.611602,0.626008,89.622007
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,Omnizart,246.556735,3,1,0.201207,0.189155,0.194995,0.860731,0.694836,0.653216,0.673383,0.616412,0.706237,0.663934,0.684433,0.64051,0.602144,0.620734,34.086231
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,ReconVAT,246.556735,3,1,0.094213,0.088272,0.091146,0.801572,0.621131,0.581967,0.600911,0.42897,0.705249,0.660782,0.682292,0.584118,0.547289,0.565104,5.668335285
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,11.490362405776978,2025-09-22 14:44:35.094865,0.0,1.573319673538208,0.0,0.0,0.0,0.05982906,9.915915966033936,7.0,0.05982906,-1.0,0.05982906,0.05982906,/depot/yunglu/data/transcription/POP909/359/359.mid,671.850622177124,2025-08-05 03:06:58.952164,0.9105781746715228,3.089581828864072,3.9189841939604495,1.8338821922129265,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/359/359.mid']' returned non-zero exit status 1.",11,3.599674569260487,0.9328456941255192,1.521853925835464,8.5,1.4142135623730951,3.672043562241599,0.2108283233976515,0.938732418596405,0.0208507699124513,Transkun,246.556735,3,1,0.570237,0.56053,0.565342,0.928408,0.996793,0.979823,0.988235,0.747213,0.997434,0.980454,0.988871,0.722258,0.709962,0.716057,43.96548
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,Basic_Pitch,255.339683,3,1,0.237229,0.291644,0.261638,0.885923,0.67013,0.823842,0.739079,0.661848,0.74026,0.910059,0.816424,0.564502,0.693986,0.622583,49.256092
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,Bytedance_Piano_transcription,255.339683,3,1,0.412865,0.375732,0.393424,0.929976,0.985965,0.897286,0.939537,0.688876,0.990643,0.901543,0.943996,0.651462,0.592869,0.620786,54.737599
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,CREPE_Pitch_Tracker,255.339683,3,1,0.001294,0.005322,0.002082,0.169739,0.024068,0.098989,0.038722,0.104872,0.127976,0.526344,0.205892,0.13794,0.567323,0.221922,14.921496
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,Jointist,255.339683,3,2,0.229418,0.243214,0.236115,0.89334,0.805221,0.853646,0.828726,0.568812,0.850402,0.901543,0.875226,0.478916,0.507717,0.492896,11.205561
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,MT3,255.339683,3,2,0.484247,0.441724,0.462009,0.928509,0.980747,0.894625,0.935708,0.710673,0.994749,0.907398,0.949068,0.689032,0.628526,0.657389,30.175639
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,Madmom,255.339683,3,1,0.520196,0.452368,0.483917,0.896104,0.96328,0.83768,0.8961,0.731852,0.973072,0.846195,0.905209,0.738678,0.642363,0.687162,83.230975
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,Omnizart,255.339683,3,1,0.260366,0.227249,0.242683,0.868957,0.678659,0.592336,0.632566,0.649685,0.702439,0.613092,0.654731,0.707317,0.61735,0.659278,33.90871
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,ReconVAT,255.339683,3,1,0.106659,0.096328,0.10123,0.829167,0.587507,0.530601,0.557606,0.493368,0.684738,0.618414,0.649888,0.611668,0.552422,0.580537,5.660932034
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,12.646828413009644,2025-09-22 14:44:38.649337,0.0,1.175142526626587,0.0,0.0,0.0,1.4736842,11.469260692596436,7.0,1.4736842,-1.0,1.4736842,1.4736842,/depot/yunglu/data/transcription/POP909/284/284.mid,407.8022348880768,2025-08-05 03:02:41.868390,0.8766795815886985,2.67862450932552,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448583,0.9508056195750928,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/284/284.mid']' returned non-zero exit status 1.",11,4.241983584763301,0.9508056195750928,1.7078057184448583,8.375,1.1110243021644486,4.234582460556142,0.1726625061360163,0.9418196523614378,0.0129345138314686,Transkun,255.339683,3,1,0.673121,0.629058,0.650344,0.944147,1.0,0.93454,0.966162,0.805113,1.0,0.93454,0.966162,0.806378,0.753592,0.779092,46.719325
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,Basic_Pitch,295.962993,3,1,0.239716,0.319672,0.27398,0.898804,0.6974,0.930013,0.797082,0.654961,0.727187,0.969735,0.831127,0.587234,0.783102,0.67117,47.247697
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,Bytedance_Piano_transcription,295.962993,3,1,0.30695,0.300757,0.303822,0.934266,0.993565,0.973518,0.983439,0.650394,0.996782,0.976671,0.986624,0.659588,0.64628,0.652866,66.202503
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,CREPE_Pitch_Tracker,295.962993,3,1,0.000729,0.003783,0.001223,0.440767,0.019689,0.102144,0.033014,0.099216,0.092003,0.477301,0.154269,0.109018,0.565574,0.1828,15.774986
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,Jointist,295.962993,3,1,0.171602,0.160782,0.166016,0.891399,0.960969,0.900378,0.929688,0.508247,0.974428,0.912989,0.942708,0.526918,0.493695,0.509766,9.898848
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,MT3,295.962993,3,4,0.344294,0.336696,0.340453,0.927443,0.965828,0.944515,0.955053,0.683237,0.980013,0.958386,0.969079,0.630561,0.616646,0.623526,30.103885
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,Madmom,295.962993,3,1,0.40784,0.373897,0.390132,0.901852,0.968363,0.887768,0.926316,0.697252,0.971802,0.890921,0.929605,0.717331,0.657629,0.686184,94.362058
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,Omnizart,295.962993,3,1,0.138167,0.127364,0.132546,0.875231,0.535568,0.493695,0.51378,0.629022,0.54104,0.498739,0.519029,0.664843,0.612863,0.637795,39.528169
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,12.620136022567747,2025-09-22 14:44:39.145309,0.0,1.99906325340271,0.0,0.0,0.0,0.0,10.61988401412964,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/768/768.mid,951.4375932216644,2025-08-05 03:11:55.510170,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/768/768.mid']' returned non-zero exit status 1.",8,4.055225626490311,0.9663359877626306,1.475935253223975,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508823,0.0096826175566415,ReconVAT,295.962993,3,1,0.056322,0.061791,0.05893,0.808668,0.601149,0.659521,0.628984,0.393692,0.685632,0.752207,0.717378,0.583908,0.640605,0.610944,6.046644849
