filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
833,POP909,0.115384616,0.36458334,POP909,0.158367
424,POP909,0.045161292,0.22826087,POP909,0.159888
587,POP909,0.47115386,1.1212121,POP909,0.239828
053,POP909,0.3043478,0.7345679,POP909,0.17198
091,POP909,0.04761905,0.3916084,POP909,0.172171
229,POP909,1.1475409,0.6603774,POP909,0.257956
533,POP909,0.4117647,0.23161764,POP909,0.129363
871,POP909,0.06140351,0.8076923,POP909,0.191376
041,POP909,0.03723404,0.36296296,POP909,0.240585
450,POP909,0.057377048,0.0,POP909,0.214753
579,POP909,0.6,1.4518518,POP909,0.21123
521,POP909,0.0546875,0.41420117,POP909,0.168314
150,POP909,0.17948718,0.0,POP909,0.246848
525,POP909,0.52238804,0.45704466,POP909,0.201538
192,POP909,0.27450982,1.1217948,POP909,0.164074
142,POP909,0.054263566,0.6736402,POP909,0.175956
259,POP909,1.3870968,1.4642857,POP909,0.176032
739,POP909,0.0472973,0.52380955,POP909,0.248987
297,POP909,0.11290322,0.4117647,POP909,0.26087
614,POP909,0.9470588,0.7259259,POP909,0.254313
205,POP909,0.6157407,1.6153846,POP909,0.210617
184,POP909,0.06635071,1.1136364,POP909,0.171186
281,POP909,0.14141414,0.28865978,POP909,0.204581
727,POP909,0.05882353,0.4224138,POP909,0.231395
581,POP909,0.868,0.05109489,POP909,0.202305
668,POP909,0.59621453,1.5429639,POP909,0.110502
180,POP909,0.4834254,1.2101694,POP909,0.160604
398,POP909,0.16935484,0.84,POP909,0.200357
302,POP909,0.093333334,0.6666667,POP909,0.263605
231,POP909,0.045161292,1.2280701,POP909,0.197283
273,POP909,0.067961164,1.1666666,POP909,0.425155
332,POP909,0.62376237,0.0,POP909,0.3125
799,POP909,0.15384616,0.11290322,POP909,0.3244
795,POP909,0.11931818,1.9927007,POP909,0.184332
036,POP909,0.05645161,0.46192893,POP909,0.268872
386,POP909,0.6275862,1.4114442,POP909,0.16876
336,POP909,0.043887146,1.0421349,POP909,0.33372
449,POP909,0.031111112,0.35,POP909,0.221302
733,POP909,0.04191617,0.08045977,POP909,0.258869
487,POP909,0.33333334,0.8076923,POP909,0.248453
804,POP909,0.089171976,0.5,POP909,0.283701
066,POP909,0.033816423,0.43961352,POP909,0.231752
475,POP909,0.25925925,0.6885246,POP909,0.225476
588,POP909,0.05785124,0.41525424,POP909,0.324404
846,POP909,0.1971831,1.0903426,POP909,0.176179
350,POP909,0.088607594,0.76237625,POP909,0.307518
179,POP909,0.048611112,1.138756,POP909,0.186087
050,POP909,0.0472973,0.08045977,POP909,0.168731
842,POP909,0.049469966,1.6341463,POP909,0.143133
054,POP909,0.25925925,0.6069364,POP909,0.203646
463,POP909,0.044303797,0.2,POP909,0.201254
092,POP909,0.13207547,0.9851852,POP909,0.223671
129,POP909,0.029166667,1.6368159,POP909,0.209446
576,POP909,0.02631579,0.24778761,POP909,0.251041
167,POP909,0.0875,1.157258,POP909,0.170251
155,POP909,0.224,0.17948718,POP909,0.195152
830,POP909,0.29615384,1.1382114,POP909,0.173241
564,POP909,0.065727696,0.058333334,POP909,0.306527
030,POP909,0.10852713,0.17283951,POP909,0.171096
193,POP909,0.05185185,0.88023955,POP909,0.174252
451,POP909,0.05109489,0.5,POP909,0.209289
197,POP909,0.18421052,0.74556214,POP909,0.197205
298,POP909,0.1521739,0.8873239,POP909,0.293487
552,POP909,0.24852072,0.22027972,POP909,0.166036
665,POP909,0.057613168,0.56875,POP909,0.210799
181,POP909,0.21649484,0.6862745,POP909,0.146475
619,POP909,0.9810606,0.59659094,POP909,0.201114
627,POP909,0.18421052,0.8604651,POP909,0.189888
206,POP909,0.12,0.37668163,POP909,0.202303
728,POP909,0.17948718,0.55263156,POP909,0.287229
248,POP909,0.038251366,2.1445086,POP909,0.192118
286,POP909,0.1627907,1.6153846,POP909,0.32783
611,POP909,0.8181818,0.03125,POP909,0.288491
202,POP909,0.05147059,2.083721,POP909,0.202998
796,POP909,0.0945946,0.16470589,POP909,0.278636
220,POP909,0.09271523,1.1755725,POP909,0.242304
641,POP909,0.11155379,1.1472223,POP909,0.180218
236,POP909,0.6315789,1.1620554,POP909,0.209594
754,POP909,0.15135135,0.47368422,POP909,0.223526
742,POP909,0.053030305,0.07608695,POP909,0.27886
379,POP909,0.0882353,1.4954545,POP909,0.179945
784,POP909,0.025641026,0.37634408,POP909,0.163203
363,POP909,0.03271028,0.44680852,POP909,0.261031
859,POP909,0.08373206,0.969697,POP909,0.202196
250,POP909,0.059322033,0.5060241,POP909,0.206612
067,POP909,0.05882353,0.104477614,POP909,0.253499
313,POP909,0.14893617,0.94382024,POP909,0.314011
847,POP909,0.2848837,0.4525862,POP909,0.175847
760,POP909,0.17355372,1.7253522,POP909,0.122642
422,POP909,0.030701755,0.46090534,POP909,0.157536
055,POP909,0.061946902,0.53846157,POP909,0.213345
464,POP909,0.03448276,0.0,POP909,0.190249
831,POP909,0.14583333,0.11666667,POP909,0.212264
873,POP909,0.085365854,0.0,POP909,0.261635
001,POP909,0.9395973,0.1861702,POP909,0.136635
168,POP909,0.04,1.0526316,POP909,0.23936
144,POP909,0.055555556,0.38118812,POP909,0.201635
073,POP909,0.06451613,0.56852794,POP909,0.210407
482,POP909,0.21052632,0.18421052,POP909,0.261458
557,POP909,0.037037037,1.12,POP909,0.196815
595,POP909,0.31111112,0.7590361,POP909,0.260248
186,POP909,1.1666666,0.89534885,POP909,0.166397
616,POP909,1.2666667,0.8484849,POP909,0.254995
136,POP909,1.016129,0.18584071,POP909,0.157167
891,POP909,0.11570248,0.6758621,POP909,0.238576
583,POP909,0.08139535,0.0,POP909,0.24647
207,POP909,0.110526316,0.95628417,POP909,0.202736
729,POP909,0.21538462,1.12,POP909,0.243858
308,POP909,0.1981132,0.42168674,POP909,0.345091
249,POP909,0.18324608,1.6527778,POP909,0.196873
654,POP909,0.10071942,0.7777778,POP909,0.174657
275,POP909,0.7711864,0.64285713,POP909,0.267192
170,POP909,0.7016317,0.92528737,POP909,0.209989
717,POP909,0.6687898,1.3854166,POP909,0.15114
162,POP909,0.32110092,0.78099173,POP909,0.098354
709,POP909,0.071428575,0.54545456,POP909,0.179178
680,POP909,0.15981735,0.66818184,POP909,0.17923
Traditional__traditioner_af_swenska_folk_dansar.1.12__traditioner_af_swenska_folk_dansar.1.12,MSMD,0.2413793,0.0,MSMD,0.442396
Traditional__traditioner_af_swenska_folk_dansar.3.7__traditioner_af_swenska_folk_dansar.3.7,MSMD,0.7241379,0.0,MSMD,0.490196
Anonymous__lanative__lanative,MSMD,0.46666667,0.875,MSMD,0.335917
Traditional__traditioner_af_swenska_folk_dansar.1.4__traditioner_af_swenska_folk_dansar.1.4,MSMD,0.61403507,0.0,MSMD,0.341463
Yaniewicz__leslanciers__leslanciers,MSMD,0.92105263,0.0,MSMD,0.387947
TchaikovskyPI__O39__05MarchOfTheWoodenSoldiers,MSMD,1.0714285,1.630137,MSMD,0.130573
SchumannR__O68__schumann-op68-08-cavalier-sauvage,MSMD,0.25301206,1.0,MSMD,0.341679
Traditional__traditioner_af_swenska_folk_dansar.3.24__traditioner_af_swenska_folk_dansar.3.24,MSMD,2.118421,0.23333333,MSMD,0.565158
MozartWA__KV331__KV331_1_3_var2,MSMD,1.8888888,0.65625,MSMD,0.373533
BartokB__rom_folk_dance_1_bartok__rom_folk_dance_1_bartok,MSMD,2.2,0.0,MSMD,0.618182
BachJS__BWV856__BWV856_Praeludium11,MSMD,3.1140685,1.4112903,MSMD,0.279221
Spagnoletti__farnham__farnham,MSMD,0.19444445,0.0,MSMD,0.563135
BachJS__BWV515__anna-magdalena-20a,MSMD,0.5833333,0.0,MSMD,0.547085
ScarlattiD__K11__sonatensatz,MSMD,2.8647687,3.761194,MSMD,0.416045
BachJS__BWV856__BWV856_Fugue11,MSMD,1.9255015,0.053846154,MSMD,0.44239
BachJS__BWV826__22title-hub,MSMD,0.99115044,0.2837838,MSMD,0.548458
BachJS__BWV851__bwv851_fugue06,MSMD,0.8566434,0.0,MSMD,0.503145
SchumannR__O15__SchumannOp15No02,MSMD,0.9514563,0.3783784,MSMD,0.525526
BachJS__BWV869__BWV869_Praeludium24,MSMD,0.085365854,0.0,MSMD,0.341683
HandelGF__HWV585__sonatina-in-b-flat-major,MSMD,0.7205882,3.0,MSMD,0.450098
BachJS__BWV988__bwv-988-v12,MSMD,1.8551236,0.0,MSMD,0.556054
CzernyC__Op_821__Czerny_Op_821_No_013,MSMD,3.15,2.9473684,MSMD,0.259386
Traditional__traditioner_af_swenska_folk_dansar.3.21__traditioner_af_swenska_folk_dansar.3.21,MSMD,1.5638298,0.23333333,MSMD,0.538235
Traditional__traditioner_af_swenska_folk_dansar.3.4__traditioner_af_swenska_folk_dansar.3.4,MSMD,2.074074,0.0,MSMD,0.519802
Traditional__traditioner_af_swenska_folk_dansar.3.2__traditioner_af_swenska_folk_dansar.3.2,MSMD,1.4344262,0.0,MSMD,0.535948
BachJS__BWV816__french-suite-5-courante,MSMD,4.5563636,5.341598,MSMD,0.219601
BachJS__BWV849__bwv849a,MSMD,0.11764706,0.0,MSMD,0.42215
Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1,MSMD,0.46666667,0.0,MSMD,0.187461
BachJS__BWV829__57title-hub,MSMD,0.04895105,0.0,MSMD,0.497394
HandelGF__Aylesford__06-impertinence,MSMD,1.75,0.0,MSMD,0.581921
BeethovenLv__O2__LVB_Sonate_02no1_3,MSMD,1.0294118,0.0,MSMD,0.601084
Traditional__traditioner_af_swenska_folk_dansar.1.1__traditioner_af_swenska_folk_dansar.1.1,MSMD,0.5185185,0.0,MSMD,0.623711
JoplinS__peacherine__peacherine,MSMD,0.21472393,0.4375,MSMD,0.484196
BachJS__BWV924a__bach-prelude-bwv924a,MSMD,1.0769231,5.25,MSMD,0.388778
HandelGF__Aylesford__13-air,MSMD,2.742268,2.2105262,MSMD,0.595556
HandelGF__Aylesford__18-passepied,MSMD,0.75,1.0,MSMD,0.636986
BachJS__BWV825__13title-hub,MSMD,1.1492537,0.109375,MSMD,0.439024
BurgmullerJFF__O100__25EF-06,MSMD,1.7669903,5.018868,MSMD,0.354486
BachJS__BWV806__bach-english-suite-1-bourree-1,MSMD,2.3163016,0.0,MSMD,0.468514
CzernyC__Op_821__Czerny_Op_821_No_014,MSMD,1.1666666,0.0,MSMD,0.288344
BachJS__BWVAnh691__BWV-691,MSMD,0.4827586,0.7777778,MSMD,0.513889
Traditional__traditioner_af_swenska_folk_dansar.1.5__traditioner_af_swenska_folk_dansar.1.5,MSMD,0.5833333,0.0,MSMD,0.551971
Mendelssohn-BartholdyF__O53__SongWW_opus53no5,MSMD,2.976048,4.21267,MSMD,0.509071
ScriabinA__O16__scriabine-op16-no2,MSMD,2.625,0.1627907,MSMD,0.574575
