filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
Track01083,Slakh 2100,2.619632,1.880597,Slakh 2100,0.000365
Track00885,Slakh 2100,2.738523,1.8211383,Slakh 2100,0.005534
Track01452,Slakh 2100,2.0554016,0.11413044,Slakh 2100,0.004162
Track01074,Slakh 2100,2.9615386,2.134529,Slakh 2100,0.007544
Track00637,Slakh 2100,0.9943182,2.613537,Slakh 2100,0.008271
Track00023,Slakh 2100,2.7564104,1.96875,Slakh 2100,0.000999
Track00290,Slakh 2100,3.612531,3.0537848,Slakh 2100,0.006466
Track00903,Slakh 2100,3.288889,2.4522293,Slakh 2100,0.01131
Track00607,Slakh 2100,3.242226,2.9846625,Slakh 2100,0.001957
Track00329,Slakh 2100,3.0445633,2.4756098,Slakh 2100,0.007832
Track01010,Slakh 2100,0.4814815,0.14893617,Slakh 2100,0.0
Track00241,Slakh 2100,3.1754966,3.11838,Slakh 2100,0.003322
Track00283,Slakh 2100,1.2026432,1.6658851,Slakh 2100,0.023604
Track00808,Slakh 2100,3.210744,0.9746835,Slakh 2100,0.030833
Track00070,Slakh 2100,3.0584614,1.8732394,Slakh 2100,0.002678
Track00403,Slakh 2100,3.3207831,1.9368932,Slakh 2100,0.002878
Track01057,Slakh 2100,2.25,1.7746478,Slakh 2100,0.001172
Track00326,Slakh 2100,2.9664083,2.3991935,Slakh 2100,0.01108
Track00292,Slakh 2100,5.127066,4.1020794,Slakh 2100,0.020366
Track00150,Slakh 2100,2.0588236,0.74821854,Slakh 2100,0.002696
Track00531,Slakh 2100,3.5544043,2.7946768,Slakh 2100,0.011775
Track00427,Slakh 2100,2.126923,1.4185022,Slakh 2100,0.007613
Track01377,Slakh 2100,3.8966377,2.6220737,Slakh 2100,0.009081
Track00534,Slakh 2100,1.0991735,0.0,Slakh 2100,0.0
Track00664,Slakh 2100,2.5085838,2.2178218,Slakh 2100,0.008864
Track01395,Slakh 2100,2.262931,0.64310956,Slakh 2100,0.001445
Track01042,Slakh 2100,5.0849056,4.2296324,Slakh 2100,0.009606
Track00809,Slakh 2100,1.5984251,1.2033272,Slakh 2100,0.0
Track01005,Slakh 2100,3.0935144,2.2380953,Slakh 2100,0.008948
Track00185,Slakh 2100,2.7625418,2.224299,Slakh 2100,0.005777
Track00791,Slakh 2100,1.75,1.8688525,Slakh 2100,0.011683
Track00937,Slakh 2100,4.6703124,3.9045227,Slakh 2100,0.035409
Track00408,Slakh 2100,4.4408603,4.09322,Slakh 2100,0.017061
Track01339,Slakh 2100,0.060869563,0.83832335,Slakh 2100,0.00089
Track00653,Slakh 2100,3.2718446,2.6538463,Slakh 2100,0.018787
Track00018,Slakh 2100,0.112,3.2857144,Slakh 2100,0.0
Track00097,Slakh 2100,1.6335797,1.4489003,Slakh 2100,0.003463
Track01422,Slakh 2100,1.0277457,0.65284973,Slakh 2100,0.002546
Track00198,Slakh 2100,0.5167785,0.17073171,Slakh 2100,0.001891
Track01276,Slakh 2100,3.560606,2.4441805,Slakh 2100,0.009528
Track00325,Slakh 2100,3.5,2.8237288,Slakh 2100,0.003025
Track00415,Slakh 2100,1.9765258,4.1782947,Slakh 2100,0.003695
Track01001,Slakh 2100,2.8421052,2.5,Slakh 2100,0.014925
Track00092,Slakh 2100,3.1848342,3.268595,Slakh 2100,0.024297
Track00751,Slakh 2100,2.8555956,2.2477064,Slakh 2100,0.005442
