model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
Transkun,MSMD,BeethovenLv__O129__beethoven_rondo_op129.wav,391.253333,2,1,0.608411,0.603685,0.606039,0.860517,0.998908,0.991149,0.995013,0.712635,0.998908,0.991149,0.995013,0.627708,0.622832,0.625261,48.878034
Transkun,MSMD,BeethovenLv__O13__pathetique-1.wav,375.275102,2,1,0.673761,0.672345,0.673052,0.822415,0.998831,0.996733,0.997781,0.72281,0.998831,0.996733,0.997781,0.719832,0.71832,0.719075,50.772197
Transkun,MSMD,BeethovenLv__O13__pathetique-3.wav,232.919365,2,1,0.81761,0.81761,0.81761,0.877476,0.999161,0.999161,0.999161,0.811024,0.999161,0.999161,0.999161,0.831866,0.831866,0.831866,45.72261
Transkun,MSMD,BeethovenLv__O27__moonlight1-a4.wav,276.00254,2,1,0.915505,0.918706,0.917103,0.962649,0.994774,0.998252,0.99651,0.93153,0.994774,0.998252,0.99651,0.9277,0.930944,0.929319,47.916383
Transkun,MSMD,BeethovenLv__O27__moonlight1-let.wav,276.00254,2,1,0.915505,0.918706,0.917103,0.962649,0.994774,0.998252,0.99651,0.93153,0.994774,0.998252,0.99651,0.9277,0.930944,0.929319,47.775524
Transkun,MSMD,BeethovenLv__O2__LVB_Sonate_02no1_1.wav,191.37161,2,1,0.773923,0.771156,0.772537,0.920317,0.999402,0.995828,0.997612,0.83489,0.999402,0.995828,0.997612,0.808014,0.805125,0.806567,43.042747
Transkun,MSMD,BeethovenLv__O2__LVB_Sonate_02no1_3.wav,78.217868,2,1,0.7872,0.785942,0.786571,0.93251,1.0,0.998403,0.999201,0.862954,1.0,0.998403,0.999201,0.7984,0.797125,0.797762,36.683828
Transkun,MSMD,BeethovenLv__O2__LVB_Sonate_02no1_4.wav,263.003719,2,1,0.698402,0.685221,0.691749,0.870314,0.994783,0.976008,0.985306,0.775106,0.994783,0.976008,0.985306,0.748288,0.734165,0.741159,46.665492
Transkun,MSMD,BeethovenLv__O49__LVB_Sonate_49no1_1.wav,134.391293,2,1,0.782848,0.781618,0.782233,0.928129,0.994493,0.99293,0.993711,0.847559,0.994493,0.99293,0.993711,0.804878,0.803614,0.804245,42.685186
Transkun,MSMD,BeethovenLv__O49__LVB_Sonate_49no1_2.wav,238.066939,2,1,0.790837,0.79005,0.790443,0.93049,0.997012,0.99602,0.996516,0.857773,0.997012,0.99602,0.996516,0.822709,0.821891,0.8223,44.253998
Transkun,MSMD,BeethovenLv__O49__LVB_Sonate_49no2_1.wav,204.932063,2,1,0.884733,0.884191,0.884462,0.935315,0.999387,0.998775,0.999081,0.890439,0.999387,0.998775,0.999081,0.895156,0.894608,0.894882,43.794901
Transkun,MSMD,BeethovenLv__O49__LVB_Sonate_49no2_2.wav,160.750295,2,1,0.865825,0.857031,0.861406,0.937801,0.999211,0.989062,0.994111,0.884821,0.999211,0.989062,0.994111,0.890292,0.88125,0.885748,42.131443
Transkun,MSMD,BeethovenLv__O76__Six_Variations_Opus76.wav,308.866032,2,1,0.685104,0.686182,0.685642,0.920379,0.994657,0.996223,0.99544,0.817631,0.994657,0.996223,0.99544,0.707102,0.708215,0.707658,54.962435
Transkun,MSMD,BeethovenLv__O78__LVB_Sonate_78_1.wav,198.684444,2,1,0.728083,0.72706,0.727571,0.891952,0.998594,0.997191,0.997892,0.795185,0.998594,0.997191,0.997892,0.770277,0.769195,0.769735,43.537015
Transkun,MSMD,BeethovenLv__O78__LVB_Sonate_78_2.wav,172.972698,2,1,0.726722,0.727523,0.727122,0.897667,0.998347,0.999448,0.998897,0.784698,0.998347,0.999448,0.998897,0.750413,0.751241,0.750827,43.993743
Transkun,MSMD,BeethovenLv__O79__LVB_Sonate_79_1.wav,149.035828,2,1,0.85494,0.85494,0.85494,0.899148,0.99759,0.99759,0.99759,0.843679,0.99759,0.99759,0.99759,0.86506,0.86506,0.86506,42.669748
Transkun,MSMD,BeethovenLv__O79__LVB_Sonate_79_2.wav,125.83619,2,1,0.805,0.805,0.805,0.941947,0.9975,0.9975,0.9975,0.885709,0.99875,0.99875,0.99875,0.83875,0.83875,0.83875,41.696267
Transkun,MSMD,BeethovenLv__O79__LVB_Sonate_79_3.wav,101.960272,2,1,0.792482,0.797478,0.794973,0.877315,0.98982,0.99606,0.99293,0.806817,0.991386,0.997636,0.994501,0.802662,0.807723,0.805185,39.182359
Transkun,MSMD,BeethovenLv__O90__LVB_Sonate_90_1.wav,282.311111,2,1,0.55642,0.543933,0.550106,0.851238,0.997276,0.974895,0.985959,0.696829,0.997276,0.974895,0.985959,0.605837,0.59224,0.598961,44.563467
Transkun,MSMD,BeethovenLv__O90__LVB_Sonate_90_2.wav,483.336417,2,1,0.859246,0.857748,0.858496,0.945962,0.997504,0.995765,0.996634,0.897699,0.997504,0.995765,0.996634,0.877714,0.876183,0.876948,52.656308
Transkun,MSMD,BeethovenLv__WoO55__prelude_WoO55.wav,176.329433,2,1,0.958474,0.967157,0.962796,0.965324,0.989899,0.998867,0.994363,0.952241,0.991021,1.0,0.99549,0.967452,0.976217,0.971815,43.072466
Transkun,MSMD,BeethovenLv__WoO59__fur_Elise_WoO59.wav,130.419229,2,1,0.726467,0.724862,0.725664,0.93715,1.0,0.99779,0.998894,0.811792,1.0,0.99779,0.998894,0.78959,0.787845,0.788717,40.648607
Transkun,MSMD,BeethovenLv__WoO78__seven_variations_opuswoo78.wav,376.707483,2,1,0.783691,0.783204,0.783447,0.925196,0.990974,0.990358,0.990666,0.844013,0.991908,0.991291,0.991599,0.813259,0.812753,0.813006,49.786775
Transkun,MSMD,BeethovenLv__WoO82__menuett_WoO82.wav,97.503492,2,1,0.670711,0.666093,0.668394,0.931059,1.0,0.993115,0.996546,0.832921,1.0,0.993115,0.996546,0.719237,0.714286,0.716753,39.80039
Transkun,MSMD,BehrF__in_may_piano__in_may_piano.wav,96.002902,2,1,0.903614,0.903614,0.903614,0.975847,1.0,1.0,1.0,0.930186,1.0,1.0,1.0,0.903614,0.903614,0.903614,38.924114
Transkun,MSMD,BendaJA__Benda_SonateG3__Benda_SonateG3.wav,120.002177,2,1,0.950431,0.952484,0.951456,0.963673,0.997845,1.0,0.998921,0.946739,0.997845,1.0,0.998921,0.956897,0.958963,0.957929,38.248265
Transkun,MSMD,BrahmsJ__O39__waltz-op39-10.wav,35.628118,2,1,0.589286,0.584071,0.586667,0.916803,1.0,0.99115,0.995556,0.762895,1.0,0.99115,0.995556,0.678571,0.672566,0.675556,37.34794
Transkun,MSMD,BrahmsJ__O39__waltz-op39-15.wav,67.761633,2,1,0.344444,0.344444,0.344444,0.933039,0.998611,0.998611,0.998611,0.687527,0.998611,0.998611,0.998611,0.551389,0.551389,0.551389,40.349298
Transkun,MSMD,BurgmullerJFF__O100__25EF-02.wav,26.057143,2,1,0.537102,0.537102,0.537102,0.872518,1.0,1.0,1.0,0.760776,1.0,1.0,1.0,0.568905,0.568905,0.568905,41.900233
Transkun,MSMD,BurgmullerJFF__O100__25EF-03.wav,51.004082,2,1,0.524496,0.512676,0.518519,0.939009,0.994236,0.971831,0.982906,0.711546,1.0,0.977465,0.988604,0.608069,0.594366,0.60114,37.590931
Transkun,MSMD,BurgmullerJFF__O100__25EF-04.wav,46.978322,2,1,0.75,0.751899,0.750948,0.929223,0.994949,0.997468,0.996207,0.835017,0.994949,0.997468,0.996207,0.810606,0.812658,0.811631,38.007507
Transkun,MSMD,BurgmullerJFF__O100__25EF-05.wav,26.790023,2,1,0.64486,0.64186,0.643357,0.931125,1.0,0.995349,0.997669,0.776707,1.0,0.995349,0.997669,0.719626,0.716279,0.717949,39.70643
Transkun,MSMD,BurgmullerJFF__O100__25EF-06.wav,29.094603,2,1,0.929577,0.929577,0.929577,0.944299,1.0,1.0,1.0,0.91484,1.0,1.0,1.0,0.962441,0.962441,0.962441,38.120224
Transkun,MSMD,BurgmullerJFF__O100__25EF-07.wav,21.820952,2,1,0.834101,0.826484,0.830275,0.937192,1.0,0.990868,0.995413,0.865643,1.0,0.990868,0.995413,0.884793,0.876712,0.880734,39.24261
Transkun,MSMD,BurgmullerJFF__O100__25EF-08.wav,28.802902,2,1,0.569182,0.569182,0.569182,0.843579,1.0,1.0,1.0,0.711617,1.0,1.0,1.0,0.584906,0.584906,0.584906,38.935613
Transkun,MSMD,BurgmullerJFF__O100__25EF-09.wav,50.554195,2,1,0.392381,0.392381,0.392381,0.931555,0.998095,0.998095,0.998095,0.664863,0.998095,0.998095,0.998095,0.529524,0.529524,0.529524,40.15313
Transkun,MSMD,BurgmullerJFF__O100__25EF-10.wav,37.503129,2,1,0.789474,0.780669,0.785047,0.93991,0.988722,0.977695,0.983178,0.839183,0.992481,0.981413,0.986916,0.819549,0.810409,0.814953,38.739514
Transkun,MSMD,BurgmullerJFF__O100__25EF-11.wav,22.408707,2,1,0.761317,0.752033,0.756646,0.882153,1.0,0.987805,0.993865,0.753123,1.0,0.987805,0.993865,0.8107,0.800813,0.805726,39.750848
Transkun,MSMD,BurgmullerJFF__O100__25EF-12.wav,53.318821,2,1,0.882943,0.878536,0.880734,0.899118,1.0,0.995008,0.997498,0.847206,1.0,0.995008,0.997498,0.899666,0.895175,0.897415,39.435124
Transkun,MSMD,BurgmullerJFF__O100__25EF-13.wav,41.450522,2,1,0.841727,0.835714,0.83871,0.938244,1.0,0.992857,0.996416,0.877696,1.0,0.992857,0.996416,0.877698,0.871429,0.874552,40.428005
Transkun,MSMD,BurgmullerJFF__O100__25EF-14.wav,37.030023,2,1,0.6375,0.616314,0.626728,0.910805,0.96875,0.936556,0.952381,0.754838,0.975,0.942598,0.958525,0.7,0.676737,0.688172,38.145195
Transkun,MSMD,BurgmullerJFF__O100__25EF-15.wav,82.7922,2,1,0.29918,0.289683,0.294355,0.917759,0.990437,0.958995,0.974462,0.64164,0.994536,0.962963,0.978495,0.327869,0.31746,0.322581,37.593838
Transkun,MSMD,BurgmullerJFF__O100__25EF-16.wav,33.574603,2,1,0.734615,0.731801,0.733205,0.942914,1.0,0.996169,0.998081,0.828651,1.0,0.996169,0.998081,0.742308,0.739464,0.740883,39.356785
Transkun,MSMD,BurgmullerJFF__O100__25EF-17.wav,28.89288,2,1,0.69338,0.69338,0.69338,0.934258,1.0,1.0,1.0,0.806718,1.0,1.0,1.0,0.724739,0.724739,0.724739,40.990559
Transkun,MSMD,BurgmullerJFF__O100__25EF-18.wav,26.308209,2,1,0.928571,0.928571,0.928571,0.896024,1.0,1.0,1.0,0.86458,1.0,1.0,1.0,0.934783,0.934783,0.934783,37.995902
Transkun,MSMD,ChopinFF__O10__chp-10-05-a4.wav,90.15873,2,1,0.688158,0.642506,0.664549,0.795906,0.990132,0.924447,0.956163,0.685896,0.996711,0.93059,0.962516,0.788816,0.736486,0.761753,40.434359
Transkun,MSMD,ChopinFF__O10__chp-10-05-let.wav,90.15873,2,1,0.688158,0.642506,0.664549,0.795906,0.990132,0.924447,0.956163,0.685896,0.996711,0.93059,0.962516,0.788816,0.736486,0.761753,39.231291
Transkun,MSMD,ChopinFF__O10__op-10-12-wfi.wav,125.25424,2,1,0.849708,0.697887,0.76635,0.737533,0.994737,0.817003,0.897152,0.691992,0.995322,0.817483,0.897679,0.925146,0.759846,0.834388,39.936381
Transkun,MSMD,ChopinFF__O25__chopin-op-25-01.wav,113.657324,2,1,0.934723,0.931767,0.933243,0.839443,1.0,0.996837,0.998416,0.809667,1.0,0.996837,0.998416,0.946056,0.943064,0.944558,41.321793
Transkun,MSMD,ChopinFF__O27__chopin-nocturne-8.wav,266.540408,2,1,0.508811,0.506857,0.507832,0.916018,0.980727,0.976961,0.97884,0.677022,0.98348,0.979704,0.981588,0.664097,0.661547,0.662819,45.140547
Transkun,MSMD,ChopinFF__O28__Chop-28-11.wav,32.403447,2,1,0.687697,0.679128,0.683386,0.910066,0.996845,0.984424,0.990596,0.746627,0.996845,0.984424,0.990596,0.769716,0.760125,0.76489,39.055036
Transkun,MSMD,ChopinFF__O28__Chop-28-14.wav,27.379229,2,1,0.974828,0.981567,0.978186,0.859222,0.993135,1.0,0.996556,0.852257,0.993135,1.0,0.996556,0.977117,0.983871,0.980482,32.279366
Transkun,MSMD,ChopinFF__O28__Chop-28-2.wav,76.669388,2,1,0.508523,0.523392,0.51585,0.913923,0.971591,1.0,0.985591,0.650854,0.971591,1.0,0.985591,0.673295,0.692982,0.682997,28.083274
Transkun,MSMD,ChopinFF__O28__Chop-28-3.wav,66.004172,2,1,0.926426,0.930618,0.928518,0.898668,0.995495,1.0,0.997743,0.87022,0.995495,1.0,0.997743,0.936937,0.941176,0.939052,39.92347
Transkun,MSMD,ChopinFF__O28__Chop-28-5.wav,33.176961,2,1,0.821351,0.821351,0.821351,0.89797,1.0,1.0,1.0,0.827042,1.0,1.0,1.0,0.864924,0.864924,0.864924,39.986439
Transkun,MSMD,ChopinFF__O28__Chop-28-9.wav,96.001451,2,1,0.752969,0.758373,0.755662,0.924728,0.992874,1.0,0.996424,0.847209,0.992874,1.0,0.996424,0.836105,0.842105,0.839094,39.016756
Transkun,MSMD,ChopinFF__O33__Mazurka-Op33-No1.wav,145.002812,2,1,0.6417,0.645621,0.643655,0.954267,0.989879,0.995927,0.992893,0.821913,0.989879,0.995927,0.992893,0.700405,0.704684,0.702538,40.174939
Transkun,MSMD,ChopinFF__O69__w10-h-moll-cfi.wav,171.713016,2,1,0.475971,0.451029,0.463165,0.9292,0.984858,0.93325,0.95836,0.732833,0.994733,0.942608,0.967969,0.588545,0.557704,0.57271,40.076527
Transkun,MSMD,ChopinFF__O6__Mazurka-Op6-No1.wav,220.003265,2,1,0.83296,0.83296,0.83296,0.94378,0.993274,0.993274,0.993274,0.889199,0.993274,0.993274,0.993274,0.880045,0.880045,0.880045,40.954395
Transkun,MSMD,ChopinFF__O72__nocturne_in_e_minor.wav,194.574512,2,1,0.641492,0.640909,0.641201,0.923719,0.99454,0.993636,0.994088,0.756817,0.99454,0.993636,0.994088,0.736124,0.735455,0.735789,43.497092
Transkun,MSMD,ChopinFF__O9__nocturne_in_b-flat_minor.wav,264.314195,2,1,0.588199,0.557043,0.572197,0.920104,0.968039,0.916764,0.941704,0.723124,0.969883,0.91851,0.943498,0.724647,0.686263,0.704933,45.211183
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_001.wav,16.64,2,1,0.657895,0.657895,0.657895,0.932825,1.0,1.0,1.0,0.77104,1.0,1.0,1.0,0.710526,0.710526,0.710526,36.65878
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_002.wav,12.2761,2,1,0.892857,0.892857,0.892857,0.911778,1.0,1.0,1.0,0.866346,1.0,1.0,1.0,0.901786,0.901786,0.901786,18.516237
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_003.wav,16.64,2,1,0.62381,0.626794,0.625298,0.932016,0.995238,1.0,0.997613,0.748444,0.995238,1.0,0.997613,0.680952,0.684211,0.682578,18.54395
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_004.wav,12.548934,2,1,0.921429,0.914894,0.918149,0.924802,1.0,0.992908,0.996441,0.896574,1.0,0.992908,0.996441,0.942857,0.93617,0.939502,24.559181
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_005.wav,23.502948,2,1,0.868966,0.868966,0.868966,0.936171,1.0,1.0,1.0,0.877859,1.0,1.0,1.0,0.910345,0.910345,0.910345,23.92786
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_006.wav,23.502948,2,1,0.863388,0.877778,0.870523,0.941583,0.983607,1.0,0.991736,0.882354,0.983607,1.0,0.991736,0.896175,0.911111,0.903581,36.785659
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_007.wav,30.502313,2,1,0.868421,0.868421,0.868421,0.9578,1.0,1.0,1.0,0.903236,1.0,1.0,1.0,0.929825,0.929825,0.929825,37.610971
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_008.wav,16.64,2,1,0.874126,0.874126,0.874126,0.923161,1.0,1.0,1.0,0.871214,1.0,1.0,1.0,0.895105,0.895105,0.895105,38.753348
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_009.wav,23.002268,2,1,0.860465,0.867188,0.863813,0.944885,0.992248,1.0,0.996109,0.897058,0.992248,1.0,0.996109,0.891473,0.898438,0.894942,38.828916
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_011.wav,30.502313,2,1,0.144828,0.146341,0.145581,0.950253,0.989655,1.0,0.994801,0.514993,0.989655,1.0,0.994801,0.258621,0.261324,0.259965,38.296786
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_012.wav,30.502313,2,1,0.888199,0.888199,0.888199,0.946399,1.0,1.0,1.0,0.916501,1.0,1.0,1.0,0.913043,0.913043,0.913043,39.528076
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_013.wav,16.700952,2,1,0.845679,0.845679,0.845679,0.904959,1.0,1.0,1.0,0.836849,1.0,1.0,1.0,0.907407,0.907407,0.907407,38.27253
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_014.wav,12.548934,2,1,0.769663,0.765363,0.767507,0.834109,1.0,0.994413,0.997199,0.752234,1.0,0.994413,0.997199,0.792135,0.787709,0.789916,38.498553
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_015.wav,7.9122,2,1,0.993243,0.993243,0.993243,0.741508,1.0,1.0,1.0,0.739762,1.0,1.0,1.0,1.0,1.0,1.0,36.008669
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_016.wav,15.502222,2,1,0.581081,0.577181,0.579125,0.934902,1.0,0.993289,0.996633,0.759919,1.0,0.993289,0.996633,0.709459,0.704698,0.707071,38.501749
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_017.wav,30.502313,2,1,0.595745,0.591549,0.59364,0.953557,1.0,0.992958,0.996466,0.792384,1.0,0.992958,0.996466,0.652482,0.647887,0.650177,39.344379
Transkun,MSMD,CzernyC__Op_821__Czerny_Op_821_No_018.wav,18.002721,2,1,0.933824,0.933824,0.933824,0.948802,1.0,1.0,1.0,0.932135,1.0,1.0,1.0,0.933824,0.933824,0.933824,38.688863
Transkun,MSMD,FieldJ__H37__Field_Nocturne_5.wav,257.002812,2,1,0.557237,0.548417,0.552792,0.976797,0.992431,0.976723,0.984514,0.759734,0.992431,0.976723,0.984514,0.624409,0.614525,0.619427,46.145689
Transkun,MSMD,FischerJKF__Fischer_EratoPraeludium__Fischer_EratoPraeludium.wav,60.003265,2,1,0.688474,0.708333,0.698262,0.935647,0.962617,0.990385,0.976303,0.809058,0.962617,0.990385,0.976303,0.760125,0.782051,0.770932,40.417216
Transkun,MSMD,GriegE__O54__Troldtog.wav,193.253878,2,1,0.688282,0.680403,0.68432,0.893408,0.99861,0.987179,0.992862,0.772142,0.99861,0.987179,0.992862,0.715146,0.70696,0.711029,42.63105
Transkun,MSMD,HandelGF__Aylesford__01-overture.wav,75.003356,2,1,0.619048,0.632091,0.625501,0.887608,0.97619,0.996759,0.986367,0.736221,0.97619,0.996759,0.986367,0.693651,0.708266,0.700882,41.086743
Transkun,MSMD,HandelGF__Aylesford__02-entree.wav,49.568798,2,1,0.628079,0.634328,0.631188,0.90822,0.987685,0.997512,0.992574,0.753921,0.987685,0.997512,0.992574,0.692118,0.699005,0.695545,38.683893
Transkun,MSMD,HandelGF__Aylesford__03-gavotte.wav,52.176689,2,1,0.431907,0.4625,0.44668,0.934438,0.92607,0.991667,0.957746,0.702383,0.92607,0.991667,0.957746,0.552529,0.591667,0.571429,40.357403
Transkun,MSMD,HandelGF__Aylesford__04-toccata.wav,54.786032,2,1,0.677419,0.688525,0.682927,0.925383,0.983871,1.0,0.99187,0.763495,0.983871,1.0,0.99187,0.744624,0.756831,0.750678,40.526283
Transkun,MSMD,HandelGF__Aylesford__05-fuga.wav,51.821134,2,1,0.601942,0.623116,0.612346,0.949878,0.961165,0.994975,0.977778,0.755028,0.961165,0.994975,0.977778,0.68932,0.713568,0.701235,39.519902
Transkun,MSMD,HandelGF__Aylesford__06-impertinence.wav,46.156916,2,1,0.682081,0.76129,0.719512,0.945673,0.895954,1.0,0.945122,0.834074,0.895954,1.0,0.945122,0.751445,0.83871,0.792683,39.703158
Transkun,MSMD,HandelGF__Aylesford__07-concerto.wav,87.695964,2,1,0.58724,0.591088,0.589157,0.901027,0.989583,0.996068,0.992815,0.700414,0.989583,0.996068,0.992815,0.63151,0.635649,0.633573,39.226659
Transkun,MSMD,HandelGF__Aylesford__08-preludio.wav,50.484535,2,1,0.874214,0.881607,0.877895,0.857807,0.989518,0.997886,0.993684,0.818574,0.989518,0.997886,0.993684,0.886792,0.894292,0.890526,37.721028
Transkun,MSMD,HandelGF__Aylesford__09-menueti.wav,25.502766,2,1,0.545455,0.587413,0.565657,0.928043,0.928571,1.0,0.962963,0.76832,0.928571,1.0,0.962963,0.584416,0.629371,0.606061,39.89699
Transkun,MSMD,HandelGF__Aylesford__10-menuetii.wav,65.002812,2,1,0.403279,0.43007,0.416244,0.924471,0.934426,0.996503,0.964467,0.703143,0.934426,0.996503,0.964467,0.508197,0.541958,0.524535,39.550757
Transkun,MSMD,HandelGF__Aylesford__11-allegro.wav,81.43093,2,1,0.843612,0.856823,0.850166,0.875081,0.982379,0.997763,0.990011,0.823292,0.982379,0.997763,0.990011,0.859031,0.872483,0.865705,39.214499
Transkun,MSMD,HandelGF__Aylesford__12-menuet.wav,60.003265,2,1,0.580537,0.620072,0.599653,0.919152,0.92953,0.992832,0.960139,0.771873,0.92953,0.992832,0.960139,0.630872,0.673835,0.651646,37.333368
Transkun,MSMD,HandelGF__Aylesford__13-air.wav,24.16907,2,1,0.724638,0.735294,0.729927,0.876542,0.985507,1.0,0.992701,0.771578,0.985507,1.0,0.992701,0.772947,0.784314,0.778589,39.270719
Transkun,MSMD,HandelGF__Aylesford__14-menueti.wav,20.281179,2,1,0.398467,0.40625,0.402321,0.896671,0.965517,0.984375,0.974855,0.631172,0.969349,0.988281,0.978723,0.43295,0.441406,0.437137,37.768722
Transkun,MSMD,HandelGF__Aylesford__15-menuetii.wav,72.002177,2,1,0.436293,0.478814,0.456566,0.943987,0.903475,0.991525,0.945455,0.726486,0.907336,0.995763,0.949495,0.513514,0.563559,0.537374,38.954389
Transkun,MSMD,HandelGF__Aylesford__16-airmitvar.wav,81.114558,2,1,0.674766,0.692898,0.683712,0.927443,0.973832,1.0,0.986742,0.786708,0.973832,1.0,0.986742,0.745794,0.765835,0.755682,40.131732
Transkun,MSMD,HandelGF__Aylesford__17-allemande.wav,59.794286,2,1,0.801008,0.80916,0.805063,0.935215,0.989924,1.0,0.994937,0.854026,0.989924,1.0,0.994937,0.838791,0.847328,0.843038,41.22613
Transkun,MSMD,HandelGF__Aylesford__18-passepied.wav,18.004172,2,1,0.486301,0.537879,0.510791,0.915957,0.90411,1.0,0.94964,0.697538,0.90411,1.0,0.94964,0.60274,0.666667,0.633094,37.214333
Transkun,MSMD,HandelGF__Aylesford__19-menuet.wav,54.00381,2,1,0.508772,0.563107,0.534562,0.934554,0.903509,1.0,0.949309,0.771131,0.903509,1.0,0.949309,0.609649,0.674757,0.640553,37.703018
Transkun,MSMD,HandelGF__HWV585__sonatina-in-b-flat-major.wav,38.00381,2,1,0.952381,0.952381,0.952381,0.967311,1.0,1.0,1.0,0.949571,1.0,1.0,1.0,0.961039,0.961039,0.961039,36.486658
Transkun,MSMD,HaydnFJ__HOB-XVI-27__hob-xvi-27-i-allegro-con-brio.wav,142.753379,2,1,0.729839,0.736271,0.733041,0.818747,0.987903,0.99661,0.992238,0.727998,0.987903,0.99661,0.992238,0.760753,0.767458,0.76409,39.774282
Transkun,MSMD,HaydnFJ__HOB-XVI-27__hob-xvi-27-ii-menuet-trio.wav,129.133424,2,1,0.530435,0.564815,0.547085,0.940056,0.926087,0.986111,0.955157,0.732164,0.926087,0.986111,0.955157,0.610145,0.649691,0.629297,43.498601
Transkun,MSMD,HaydnFJ__HOB-XVI-27__hob-xvi-27-iii-presto.wav,151.754014,2,1,0.625712,0.635012,0.630328,0.876278,0.980472,0.995045,0.987705,0.720516,0.980472,0.995045,0.987705,0.671277,0.681255,0.67623,42.97269
Transkun,MSMD,HaydnFJ__HOB-XVI-28__hob-xvi-28-i-allegro-moderato.wav,234.447528,2,1,0.618935,0.618935,0.618935,0.919854,1.0,1.0,1.0,0.751343,1.0,1.0,1.0,0.686391,0.686391,0.686391,46.777087
Transkun,MSMD,HaydnFJ__HOB-XVI-28__hob-xvi-28-ii-menuetto.wav,144.002902,2,1,0.941452,0.941452,0.941452,0.96767,1.0,1.0,1.0,0.941662,1.0,1.0,1.0,0.962529,0.962529,0.962529,43.26019
Transkun,MSMD,HunterC__PossumAndTaters__PossumAndTaters.wav,177.503492,2,1,0.879184,0.876322,0.877751,0.956291,1.0,0.996745,0.99837,0.911817,1.0,0.996745,0.99837,0.891429,0.888527,0.889976,41.341082
Transkun,MSMD,IlievGK__A_Childs_Wish__A_Childs_Wish.wav,155.559184,2,1,0.898305,0.898305,0.898305,0.95811,1.0,1.0,1.0,0.920624,1.0,1.0,1.0,0.932203,0.932203,0.932203,42.840752
Transkun,MSMD,JoplinS__EliteSyncopations__EliteSyncopations.wav,175.502222,2,1,0.793578,0.793578,0.793578,0.95362,0.999235,0.999235,0.999235,0.884625,0.999235,0.999235,0.999235,0.829511,0.829511,0.829511,43.011587
Transkun,MSMD,JoplinS__a-breeze-from-alabama__a-breeze-from-alabama.wav,146.345215,2,1,0.501509,0.5,0.500753,0.932474,0.999396,0.99639,0.997891,0.741072,0.999396,0.99639,0.997891,0.590223,0.588448,0.589334,40.410515
Transkun,MSMD,JoplinS__eugenia__eugenia.wav,181.326077,2,1,0.658721,0.635446,0.646874,0.932061,0.968605,0.93438,0.951185,0.80909,0.981395,0.946719,0.963745,0.744767,0.718452,0.731373,42.784554
Transkun,MSMD,JoplinS__original__original.wav,217.502766,2,1,0.690503,0.695677,0.693081,0.948115,0.991419,0.998847,0.995119,0.843687,0.991419,0.998847,0.995119,0.727689,0.733141,0.730405,42.477432
Transkun,MSMD,JoplinS__peacherine__peacherine.wav,133.128707,2,1,0.551579,0.550806,0.551192,0.942775,1.0,0.998598,0.999299,0.777603,1.0,0.998598,0.999299,0.613333,0.612474,0.612903,40.289171
Transkun,MSMD,JoplinS__sun-flower-slow-drag__sun-flower-slow-drag.wav,154.586848,2,1,0.583437,0.584165,0.583801,0.939247,0.998755,1.0,0.999377,0.793265,0.998755,1.0,0.999377,0.647572,0.648379,0.647975,41.266179
Transkun,MSMD,JoplinS__winners__winners.wav,187.502585,2,1,0.645372,0.644951,0.645161,0.942092,0.999348,0.998697,0.999022,0.819679,0.999348,0.998697,0.999022,0.715124,0.714658,0.714891,42.536225
Transkun,MSMD,Kruetzer__lodiska__lodiska.wav,48.002902,2,1,0.633562,0.627119,0.630324,0.95438,1.0,0.989831,0.994889,0.823092,1.0,0.989831,0.994889,0.739726,0.732203,0.735945,37.559958
Transkun,MSMD,KuhlauF__O20__sonatine-1-allegro.wav,158.503764,2,1,0.822264,0.822264,0.822264,0.950491,0.999065,0.999065,0.999065,0.869996,0.999065,0.999065,0.999065,0.838167,0.838167,0.838167,39.477941
Transkun,MSMD,KuhlauF__O20__sonatine-1-andante.wav,40.002177,2,1,0.537594,0.52963,0.533582,0.935993,1.0,0.985185,0.992537,0.797571,1.0,0.985185,0.992537,0.578947,0.57037,0.574627,38.342045
