model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
MT3,Maestro 2017,MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.wav,305.859146,1,1,0.609436,0.588524,0.598797,0.822553,0.994327,0.960208,0.976969,0.664114,0.997313,0.963091,0.979903,0.687967,0.66436,0.675957,479.635374
MT3,Maestro 2017,MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--3.wav,283.144479,1,1,0.301035,0.277601,0.288844,0.708405,0.989116,0.912118,0.949058,0.349191,0.996814,0.919217,0.956444,0.536236,0.494492,0.514519,481.824222
MT3,Maestro 2017,MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--2.wav,80.486958,1,1,0.956522,0.899225,0.926989,0.798887,0.994003,0.934461,0.963313,0.781909,0.99925,0.939394,0.968398,0.972264,0.914024,0.942245,205.134583
MT3,Maestro 2017,MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.wav,327.791771,1,1,0.552726,0.53725,0.544878,0.816718,0.99357,0.96575,0.979462,0.606028,0.99537,0.9675,0.981237,0.677726,0.65875,0.668103,512.996743
MT3,Maestro 2017,MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--2.wav,377.731792,1,1,0.556738,0.539982,0.548232,0.798621,0.995243,0.96529,0.980038,0.585101,0.997508,0.967487,0.982268,0.661608,0.641696,0.6515,533.223849
MT3,Maestro 2017,MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--5.wav,337.770396,1,1,0.488906,0.453266,0.470412,0.751186,0.994161,0.921689,0.956554,0.489352,0.997664,0.924937,0.959925,0.618139,0.573078,0.594757,556.091834
MT3,Maestro 2017,MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--4.wav,146.331833,1,1,0.040193,0.037936,0.039032,0.858635,0.994641,0.938796,0.965912,0.273278,0.998928,0.942843,0.970075,0.580386,0.5478,0.563622,265.904164
MT3,Maestro 2017,MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--5.wav,508.503854,1,1,0.130138,0.125106,0.127572,0.818522,0.995823,0.957312,0.976188,0.341008,0.998022,0.959425,0.978343,0.296109,0.284658,0.29027,574.955408
MT3,Maestro 2017,MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.wav,151.948271,1,1,0.930828,0.922166,0.926477,0.887626,0.998292,0.989002,0.993625,0.863032,0.999146,0.989848,0.994475,0.940222,0.931472,0.935827,196.096761
MT3,Maestro 2017,MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.wav,451.470896,1,1,0.661975,0.648516,0.655176,0.832758,0.996422,0.976163,0.986188,0.667709,0.998092,0.977799,0.987841,0.730916,0.716055,0.723409,581.166931
MT3,Maestro 2017,MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--1.wav,287.726708,1,1,0.093108,0.088504,0.090748,0.829384,0.99271,0.943622,0.967544,0.288785,0.998343,0.948976,0.973034,0.323724,0.307717,0.315518,358.073139
MT3,Maestro 2017,MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.wav,224.305958,1,1,0.935678,0.927327,0.931483,0.886981,0.997427,0.988525,0.992956,0.862623,0.998714,0.9898,0.994237,0.945969,0.937527,0.941729,300.107091
MT3,Maestro 2017,MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--5.wav,584.864729,1,1,0.197526,0.189315,0.193333,0.821741,0.996057,0.954647,0.974912,0.404325,0.998208,0.956708,0.977018,0.393619,0.377255,0.385263,686.200867
MT3,Maestro 2017,MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--4.wav,560.783604,1,1,0.143749,0.137449,0.140528,0.790365,0.991439,0.947988,0.969227,0.354068,0.998395,0.954638,0.976027,0.362939,0.347033,0.354808,700.356192
MT3,Maestro 2017,MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--4.wav,632.117813,1,1,0.227642,0.216289,0.22182,0.761315,0.991516,0.942065,0.966159,0.391419,0.996819,0.947103,0.971325,0.38176,0.36272,0.371997,721.509717
MT3,Maestro 2017,MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--2.wav,455.977292,1,1,0.004047,0.002276,0.002914,0.643119,0.024555,0.013809,0.017677,0.246385,0.602806,0.338998,0.433955,0.510793,0.287253,0.367716,443.99342
MT3,Maestro 2017,MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.wav,474.817,1,1,0.682481,0.667982,0.675153,0.795768,0.997519,0.976328,0.98681,0.660996,0.999225,0.977997,0.988497,0.75876,0.74264,0.750613,742.394956
MT3,Maestro 2017,MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav,138.286979,1,1,0.976074,0.962492,0.969235,0.858537,0.996933,0.983061,0.989948,0.848927,0.998773,0.984876,0.991776,0.982822,0.969147,0.975937,244.072018
MT3,Maestro 2017,MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.wav,282.444688,1,1,0.7084,0.674326,0.690943,0.793776,0.993885,0.946078,0.969393,0.64599,0.997747,0.949755,0.97316,0.793048,0.754902,0.773505,387.816776
MT3,Maestro 2017,MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--4.wav,286.451083,1,1,0.395871,0.373857,0.384549,0.712507,0.990568,0.935484,0.962238,0.408498,0.995921,0.940539,0.967438,0.599031,0.56572,0.581899,421.560722
MT3,Maestro 2017,MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--3.wav,125.274229,1,1,0.084401,0.082292,0.083333,0.817643,0.998493,0.973549,0.985863,0.25304,0.999246,0.974284,0.986607,0.290128,0.28288,0.286458,206.761601
MT3,Maestro 2017,MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--4.wav,551.595604,1,1,0.166252,0.157386,0.161698,0.748099,0.991301,0.938431,0.964142,0.306659,0.996686,0.943529,0.96938,0.426263,0.403529,0.414585,791.010927
MT3,Maestro 2017,MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--1.wav,599.050583,1,1,0.527204,0.510551,0.518744,0.826113,0.995923,0.964466,0.979942,0.609747,0.998594,0.967052,0.98257,0.671587,0.650374,0.660811,795.463753
MT3,Maestro 2017,MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--1.wav,288.962833,1,1,0.378116,0.370441,0.374239,0.852029,0.997086,0.976847,0.986863,0.525103,0.998381,0.978116,0.988145,0.501457,0.491278,0.496315,338.700971
MT3,Maestro 2017,MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--2.wav,166.754854,1,1,0.122734,0.114396,0.118419,0.790286,0.991692,0.924322,0.956823,0.347384,0.997734,0.929954,0.962653,0.403323,0.375924,0.389142,319.922629
MT3,Maestro 2017,MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--2.wav,608.975792,1,1,0.396373,0.382763,0.38945,0.785893,0.989942,0.955951,0.972649,0.48515,0.9966,0.96238,0.979191,0.59881,0.578249,0.58835,807.606894
MT3,Maestro 2017,MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--3.wav,680.708458,1,1,0.543273,0.52368,0.533296,0.8416,0.995482,0.959581,0.977202,0.62815,0.998306,0.962303,0.979974,0.680926,0.656369,0.668422,809.012719
MT3,Maestro 2017,MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--2.wav,356.716896,1,1,0.517099,0.49837,0.507562,0.795218,0.995866,0.959797,0.977499,0.570952,0.998497,0.962332,0.980081,0.695603,0.670409,0.682774,370.106808
MT3,Maestro 2017,MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--3.wav,414.133396,1,1,0.158807,0.155075,0.156919,0.917697,0.995669,0.972274,0.983833,0.465582,0.99615,0.972744,0.984308,0.430703,0.420583,0.425583,311.540394
MT3,Maestro 2017,MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--1.wav,454.092688,1,1,0.774029,0.763875,0.768918,0.888116,0.997955,0.984864,0.991366,0.806249,0.998637,0.985536,0.992043,0.827539,0.816683,0.822076,400.418624
MT3,Maestro 2017,MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--3.wav,385.819396,1,1,0.028426,0.025462,0.026863,0.81018,0.984983,0.882296,0.930816,0.276543,0.993832,0.890223,0.939179,0.447037,0.400432,0.422453,446.788109
MT3,Maestro 2017,MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.wav,624.688333,1,1,0.426569,0.411178,0.418732,0.768114,0.992922,0.957098,0.974681,0.518958,0.99755,0.961559,0.979224,0.588948,0.567699,0.578128,717.642551
MT3,Maestro 2017,MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.wav,518.230313,1,1,0.171278,0.163031,0.167053,0.789161,0.990154,0.942479,0.965728,0.374965,0.994568,0.94668,0.970033,0.566118,0.538859,0.552152,663.380829
MT3,Maestro 2017,MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--2.wav,242.078354,1,1,0.932141,0.922466,0.927278,0.917232,0.995682,0.985348,0.990488,0.885198,0.997532,0.987179,0.992329,0.944479,0.934676,0.939552,257.073436
MT3,Maestro 2017,MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--1.wav,240.784542,1,1,0.506295,0.498671,0.502454,0.924409,0.998201,0.983171,0.990629,0.703502,0.999101,0.984057,0.991522,0.578237,0.569531,0.573851,220.00068
MT3,Maestro 2017,MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--2.wav,354.723313,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.775047
MT3,Maestro 2017,MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.wav,355.532083,1,1,0.564781,0.55683,0.560777,0.928246,0.998414,0.984359,0.991336,0.752616,0.999471,0.985401,0.992386,0.61872,0.61001,0.614334,283.204533
MT3,Maestro 2017,MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--2.wav,96.728354,1,1,0.252611,0.240821,0.246575,0.738052,0.996084,0.949596,0.972284,0.371876,0.999347,0.952707,0.97547,0.539164,0.514001,0.526282,230.866213
MT3,Maestro 2017,MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--3.wav,383.592875,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.611548
MT3,Maestro 2017,MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--4.wav,422.585292,1,1,0.109589,0.099923,0.104533,0.732222,0.986301,0.899308,0.940798,0.244139,0.996207,0.90834,0.950246,0.378082,0.344735,0.360639,586.449341
MT3,Maestro 2017,MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--1.wav,195.557125,1,1,0.916292,0.908118,0.912186,0.850471,0.9964,0.987511,0.991935,0.817664,0.9991,0.990187,0.994624,0.933843,0.925513,0.929659,300.37053
MT3,Maestro 2017,MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--4.wav,663.025833,1,1,0.137433,0.129492,0.133344,0.799177,0.993644,0.936225,0.96408,0.356198,0.997767,0.94011,0.968081,0.357671,0.337002,0.347029,637.915275
MT3,Maestro 2017,MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--4.wav,505.137396,1,1,0.258792,0.234541,0.24607,0.758085,0.986925,0.894443,0.938411,0.388417,0.996243,0.902887,0.947271,0.462278,0.418959,0.439554,703.882637
MT3,Maestro 2017,MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--3.wav,310.175375,1,1,0.314795,0.287997,0.300801,0.828434,0.992513,0.908023,0.94839,0.494716,0.995009,0.910307,0.950775,0.453476,0.414873,0.433316,347.372892
MT3,Maestro 2017,MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--3.wav,265.791958,1,1,0.262337,0.245044,0.253396,0.686766,0.988238,0.923095,0.954557,0.306091,0.996165,0.930499,0.962213,0.564561,0.527347,0.54532,429.837442
MT3,Maestro 2017,MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--4.wav,982.253521,1,1,0.346431,0.331403,0.338751,0.790938,0.9951,0.951935,0.973039,0.509849,0.997598,0.954324,0.975481,0.49755,0.475967,0.486519,1127.807939
MT3,Maestro 2017,MIDI-Unprocessed_080_PIANO080_MID--AUDIO-split_07-09-17_Piano-e_1-06_wav--1.wav,553.093458,1,1,0.224738,0.21915,0.221909,0.850601,0.994862,0.970124,0.982337,0.471931,0.997907,0.973093,0.985344,0.389914,0.380219,0.385006,560.719908
MT3,Maestro 2017,MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--3.wav,116.736833,1,1,0.103809,0.100289,0.102018,0.844799,0.997013,0.963203,0.979817,0.298375,0.998506,0.964646,0.981284,0.300224,0.290043,0.295046,186.101163
MT3,Maestro 2017,MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.wav,451.452729,1,1,0.484559,0.475256,0.479862,0.928376,0.997825,0.978669,0.988154,0.689429,0.998695,0.979522,0.989016,0.593736,0.582338,0.587982,313.528719
MT3,Maestro 2017,MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--2.wav,117.213333,1,1,0.106607,0.102973,0.104758,0.808517,0.996246,0.962292,0.978975,0.2642,0.998498,0.964467,0.981188,0.295045,0.284989,0.28993,192.34872
MT3,Maestro 2017,MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--2.wav,216.108354,1,1,0.443759,0.398288,0.419796,0.747937,0.990463,0.888973,0.936978,0.486477,0.996353,0.89426,0.94255,0.602805,0.541037,0.570253,392.543037
MT3,Maestro 2017,MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.wav,386.827917,1,1,0.906026,0.895833,0.900901,0.889796,0.99705,0.985833,0.99141,0.85694,0.998736,0.9875,0.993086,0.922882,0.9125,0.917662,334.32105
MT3,Maestro 2017,MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.wav,633.123146,1,1,0.556044,0.521745,0.538349,0.769688,0.993638,0.932348,0.962018,0.564564,0.997576,0.936043,0.965831,0.67631,0.634594,0.654788,684.45173
MT3,Maestro 2017,MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--2.wav,904.516583,1,1,0.343011,0.331267,0.337037,0.840573,0.992559,0.958574,0.975271,0.534094,0.996498,0.962378,0.979141,0.457835,0.442159,0.44986,751.01008
MT3,Maestro 2017,MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--1.wav,600.88925,1,1,0.533333,0.507409,0.520048,0.80055,0.992722,0.944468,0.967994,0.584625,0.997817,0.949314,0.972961,0.692722,0.65905,0.675467,699.962803
MT3,Maestro 2017,MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--2.wav,150.371354,1,1,0.031816,0.029943,0.030851,0.877558,0.994515,0.935983,0.964362,0.296944,0.998903,0.940114,0.968617,0.545255,0.513165,0.528723,254.775118
MT3,Maestro 2017,MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--5.wav,232.594417,1,1,0.64295,0.585671,0.612975,0.72463,0.983441,0.895828,0.937593,0.546411,0.995084,0.906434,0.948693,0.729884,0.66486,0.695856,425.37598
MT3,Maestro 2017,MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--3.wav,672.687125,1,1,0.376162,0.354655,0.365092,0.791232,0.988736,0.932205,0.959639,0.504949,0.995154,0.938256,0.965868,0.527439,0.497283,0.511918,771.286404
MT3,Maestro 2017,MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.wav,209.593396,1,1,0.964437,0.957323,0.960867,0.89355,0.997877,0.990516,0.994183,0.878955,0.998938,0.99157,0.995241,0.968153,0.961012,0.964569,268.405155
MT3,Maestro 2017,MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3.wav,303.691417,1,1,0.110465,0.107412,0.108917,0.835531,0.995478,0.967965,0.981529,0.391818,0.99677,0.969221,0.982803,0.377261,0.366834,0.371975,237.537925
MT3,Maestro 2017,MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.wav,490.143854,1,1,0.663837,0.649208,0.656441,0.80793,0.996759,0.974792,0.985653,0.676507,0.998457,0.976453,0.987332,0.739003,0.722717,0.730769,676.599894
MT3,Maestro 2017,MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.wav,247.290938,1,1,0.831658,0.82185,0.826725,0.92875,0.997487,0.985723,0.99157,0.854225,0.998744,0.986965,0.992819,0.857412,0.8473,0.852326,246.682882
MT3,Maestro 2017,MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.wav,333.517188,1,1,0.691456,0.683881,0.687648,0.944384,0.99789,0.986959,0.992394,0.801774,0.998945,0.988002,0.993443,0.731013,0.723005,0.726987,270.749562
MT3,Maestro 2017,MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.wav,481.965479,1,1,0.587336,0.575863,0.581543,0.784148,0.997683,0.978195,0.987843,0.624876,0.999228,0.979709,0.989372,0.701931,0.688219,0.695007,663.685237
MT3,Maestro 2017,MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--1.wav,211.682063,1,1,0.64338,0.638705,0.641034,0.869928,0.997339,0.990092,0.993702,0.728095,0.998004,0.990753,0.994365,0.687292,0.682299,0.684786,240.871993
MT3,Maestro 2017,MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--2.wav,97.385417,1,1,0.919622,0.902552,0.911007,0.794256,0.996848,0.978345,0.98751,0.758257,0.997636,0.979118,0.98829,0.92435,0.907193,0.915691,199.09354
MT3,Maestro 2017,MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--3.wav,272.224625,1,1,0.050245,0.042825,0.04624,0.71055,0.963327,0.821068,0.886527,0.228148,0.991337,0.844942,0.912304,0.485129,0.413488,0.446452,444.176174
MT3,Maestro 2017,MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--4.wav,395.659104,1,1,0.002011,0.002953,0.002393,0.457193,0.020781,0.030519,0.024726,0.171514,0.381096,0.559685,0.45344,0.223898,0.328821,0.266401,662.038558
MT3,Maestro 2017,MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--3.wav,567.841271,1,1,0.215228,0.207673,0.211383,0.859174,0.994924,0.96,0.97715,0.443991,0.997293,0.962286,0.979477,0.467682,0.451265,0.459327,615.530465
MT3,Maestro 2017,MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.wav,323.386875,1,1,0.660907,0.642351,0.651497,0.820281,0.9946,0.966675,0.980439,0.670386,0.9973,0.969299,0.9831,0.740821,0.720021,0.730273,437.116506
MT3,Maestro 2017,MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--1.wav,310.229854,1,1,0.90192,0.873174,0.887314,0.862031,0.999657,0.967795,0.983468,0.822883,1.0,0.968127,0.983806,0.91941,0.890106,0.904521,362.390026
MT3,Maestro 2017,MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--2.wav,128.416292,1,1,0.15479,0.146953,0.15077,0.699214,0.996225,0.945789,0.970352,0.292029,1.0,0.949373,0.974029,0.372345,0.353495,0.362675,243.104235
MT3,Maestro 2017,MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--2.wav,342.065229,1,1,0.60498,0.592593,0.598722,0.828448,0.995081,0.974706,0.984789,0.632054,0.997848,0.977416,0.987527,0.71288,0.698284,0.705507,413.351539
MT3,Maestro 2017,MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--1.wav,666.633729,1,1,0.465103,0.448957,0.456888,0.834664,0.994741,0.960209,0.97717,0.581175,0.999005,0.964325,0.981359,0.643213,0.620884,0.631851,733.504165
MT3,Maestro 2017,MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--4.wav,612.941563,1,1,0.404687,0.37999,0.39195,0.739028,0.994277,0.933598,0.962983,0.419633,0.997275,0.936412,0.965886,0.491893,0.461873,0.47641,742.081922
MT3,Maestro 2017,MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.wav,231.807021,1,1,0.880503,0.875391,0.87794,0.891669,0.996855,0.991067,0.993953,0.843235,0.998652,0.992854,0.995745,0.891285,0.88611,0.88869,283.665446
MT3,Maestro 2017,MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--3.wav,113.612917,1,1,0.690802,0.646816,0.668086,0.753608,0.993151,0.929913,0.960492,0.615594,0.999511,0.935868,0.966643,0.762231,0.713697,0.737166,250.341575
MT3,Maestro 2017,MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.wav,638.550458,1,1,0.640401,0.629504,0.634906,0.816908,0.996299,0.979345,0.987749,0.659862,0.998329,0.98134,0.989761,0.760626,0.747682,0.754098,841.931938
MT3,Maestro 2017,MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--4.wav,388.832188,1,1,0.317306,0.299232,0.308004,0.689905,0.986887,0.930673,0.957956,0.394395,0.994834,0.938168,0.96567,0.532684,0.502342,0.517068,545.333372
MT3,Maestro 2017,MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.wav,525.730292,1,1,0.0,0.0,0.0,0.0,0.012201,0.005992,0.008037,0.165603,0.319099,0.156718,0.210201,0.387611,0.190366,0.255332,324.129748
MT3,Maestro 2017,MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--4.wav,463.205896,1,1,0.109938,0.09841,0.103855,0.833524,0.986612,0.883153,0.93202,0.346876,0.99691,0.892372,0.941749,0.372554,0.333487,0.35194,431.583072
MT3,Maestro 2017,MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--2.wav,825.536021,1,1,0.23293,0.224373,0.228571,0.793488,0.996003,0.959413,0.977365,0.405768,0.997839,0.961182,0.979168,0.413245,0.398064,0.405513,888.424799
MT3,Maestro 2017,MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--1.wav,446.732667,1,1,0.531343,0.524816,0.528059,0.937918,0.99602,0.983784,0.989864,0.731453,0.998507,0.986241,0.992336,0.607463,0.6,0.603708,279.107575
MT3,Maestro 2017,MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--5.wav,522.164063,1,1,0.073176,0.07,0.071553,0.863681,0.994884,0.951702,0.972814,0.339408,0.997776,0.954468,0.975642,0.328069,0.31383,0.320792,542.863894
MT3,Maestro 2017,MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--3.wav,716.458354,1,1,0.214589,0.201565,0.207873,0.826431,0.987417,0.927488,0.956515,0.430026,0.993368,0.933078,0.96228,0.393811,0.369909,0.381486,624.216891
MT3,Maestro 2017,MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--2.wav,560.08275,1,1,0.223409,0.216563,0.219933,0.875404,0.992097,0.961698,0.976661,0.49225,0.995088,0.964596,0.979605,0.41777,0.404969,0.41127,512.265756
MT3,Maestro 2017,MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.wav,320.031125,1,1,0.393638,0.377143,0.385214,0.818508,0.996819,0.955048,0.975486,0.556937,0.998012,0.95619,0.976654,0.52167,0.49981,0.510506,341.718287
MT3,Maestro 2017,MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--4.wav,580.554917,1,1,0.243126,0.233534,0.238233,0.81517,0.995649,0.956369,0.975614,0.452275,0.998434,0.959044,0.978342,0.399756,0.383985,0.391712,628.31461
MT3,Maestro 2017,MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--2.wav,344.072708,1,1,0.203947,0.196784,0.200302,0.893274,0.990789,0.955988,0.973078,0.450454,0.995175,0.96022,0.977385,0.324123,0.312738,0.318329,295.410609
MT3,Maestro 2017,MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--4.wav,663.389063,1,2,0.514726,0.496194,0.50529,0.78718,0.98847,0.952881,0.970349,0.578392,0.995112,0.959285,0.97687,0.656097,0.632476,0.64407,787.076904
MT3,Maestro 2017,MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--4.wav,162.914063,1,1,0.482731,0.443615,0.462347,0.742824,0.976432,0.897311,0.935201,0.51937,0.991061,0.910754,0.949212,0.603413,0.554518,0.577933,272.218377
