midi_filename,dataset_name,file_path,total_processing_time,timestamp,pychord_atc_score,pychord_processing_time,pychord_accd_score,pychord_rccd_score,pychord_acc_score,pychord_error,chordino_atc_score,chordino_processing_time,chordino_accd_score,chordino_rccd_score,chordino_acc_score,atc_score_difference,rccd_score_difference
Track00161.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00161/Track00161.mid,38.05636382102966,2025-08-20 16:53:13.193671,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.1106472,38.01983833312988,7.0,1.1106472,-1.0,1.1106472,1.1106472
Track00180.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00180/Track00180.mid,33.43418288230896,2025-08-20 16:53:17.856145,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.467742,33.33014917373657,7.0,1.467742,-1.0,1.467742,1.467742
Track01043.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01043/Track01043.mid,29.454147338867188,2025-08-20 16:53:22.623698,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.8711865,29.419723749160767,7.0,2.8711865,-1.0,2.8711865,2.8711865
Track00712.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00712/Track00712.mid,42.31460499763489,2025-08-20 16:53:26.569159,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5714285,42.21421957015991,7.0,1.5714285,-1.0,1.5714285,1.5714285
Track00506.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00506/Track00506.mid,32.863667726516724,2025-08-20 16:53:30.023435,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.4552238,32.82866287231445,7.0,2.4552238,-1.0,2.4552238,2.4552238
Track00900.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00900/Track00900.mid,49.56223487854004,2025-08-20 16:53:36.655810,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.1940298,49.52330160140991,7.0,2.1940298,-1.0,2.1940298,2.1940298
Track00768.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00768/Track00768.mid,23.976768016815186,2025-08-20 16:53:37.170874,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.482353,23.91585946083069,7.0,1.482353,-1.0,1.482353,1.482353
Track00227.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00227/Track00227.mid,22.388283014297485,2025-08-20 16:53:45.012284,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,4.1363635,22.35550808906555,7.0,4.1363635,-1.0,4.1363635,4.1363635
Track01154.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01154/Track01154.mid,57.57712912559509,2025-08-20 16:53:50.040951,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.0094185,57.48856592178345,7.0,2.0094185,-1.0,2.0094185,2.0094185
Track00888.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00888/Track00888.mid,33.70281529426575,2025-08-20 16:54:00.272994,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.68372095,33.6498167514801,7.0,0.68372095,-1.0,0.68372095,0.68372095
Track01268.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01268/Track01268.mid,30.997375965118408,2025-08-20 16:54:01.021336,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.2960199,30.95506501197815,7.0,0.2960199,-1.0,0.2960199,0.2960199
Track00989.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00989/Track00989.mid,49.717652320861816,2025-08-20 16:54:01.868120,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.95666665,49.61624073982239,7.0,0.95666665,-1.0,0.95666665,0.95666665
Track01374.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01374/Track01374.mid,45.3570454120636,2025-08-20 16:54:03.214443,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.0601265,45.31790351867676,7.0,2.0601265,-1.0,2.0601265,2.0601265
Track01379.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01379/Track01379.mid,28.19633460044861,2025-08-20 16:54:04.852483,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.0511945,28.13943648338318,7.0,1.0511945,-1.0,1.0511945,1.0511945
Track01463.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01463/Track01463.mid,26.446380138397217,2025-08-20 16:54:11.458977,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.8448276,26.414700269699097,7.0,0.8448276,-1.0,0.8448276,0.8448276
Track00841.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00841/Track00841.mid,29.035130500793457,2025-08-20 16:54:19.076451,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.25,29.00467276573181,7.0,1.25,-1.0,1.25,1.25
Track00951.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00951/Track00951.mid,22.983936548233032,2025-08-20 16:54:23.257385,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5730337,22.885725259780884,7.0,1.5730337,-1.0,1.5730337,1.5730337
Track01335.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01335/Track01335.mid,22.11656928062439,2025-08-20 16:54:23.984965,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.1964285,22.083463430404663,7.0,1.1964285,-1.0,1.1964285,1.1964285
Track00682.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00682/Track00682.mid,50.05831170082092,2025-08-20 16:54:27.229735,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.9320755,50.02401804924011,7.0,2.9320755,-1.0,2.9320755,2.9320755
Track00658.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00658/Track00658.mid,31.21487855911255,2025-08-20 16:54:32.237645,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.8336798,31.184924125671387,7.0,1.8336798,-1.0,1.8336798,1.8336798
Track00856.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00856/Track00856.mid,25.505756616592407,2025-08-20 16:54:36.965259,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.6942675,25.470091581344604,7.0,1.6942675,-1.0,1.6942675,1.6942675
Track00498.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00498/Track00498.mid,36.78270101547241,2025-08-20 16:54:39.997598,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.9625,36.68683624267578,7.0,0.9625,-1.0,0.9625,0.9625
Track01073.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01073/Track01073.mid,19.38364005088806,2025-08-20 16:54:43.369029,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.4459016,19.350094079971313,7.0,1.4459016,-1.0,1.4459016,1.4459016
Track00196.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00196/Track00196.mid,35.44118118286133,2025-08-20 16:55:02.671336,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.054054,35.40559363365173,7.0,2.054054,-1.0,2.054054,2.054054
Track01385.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01385/Track01385.mid,40.132572174072266,2025-08-20 16:55:03.390589,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.3482643,40.03488826751709,7.0,1.3482643,-1.0,1.3482643,1.3482643
Track01473.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01473/Track01473.mid,61.45630669593811,2025-08-20 16:55:06.309120,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.389718,61.422751665115356,7.0,3.389718,-1.0,3.389718,3.389718
Track00467.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00467/Track00467.mid,35.31605362892151,2025-08-20 16:55:07.554097,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.559322,35.28172278404236,7.0,3.559322,-1.0,3.559322,3.559322
Track00413.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00413/Track00413.mid,31.649444103240967,2025-08-20 16:55:15.019696,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.6556522,31.610938549041748,7.0,1.6556522,-1.0,1.6556522,1.6556522
Track00108.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00108/Track00108.mid,56.14361929893494,2025-08-20 16:55:15.220622,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.2991803,56.11190485954285,7.0,3.2991803,-1.0,3.2991803,3.2991803
Track00382.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00382/Track00382.mid,40.3733491897583,2025-08-20 16:55:20.371347,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.2806451,40.33988904953003,7.0,2.2806451,-1.0,2.2806451,2.2806451
Track00986.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00986/Track00986.mid,46.65284180641174,2025-08-20 16:55:23.618522,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.0530974,46.62169408798218,7.0,1.0530974,-1.0,1.0530974,1.0530974
Track00556.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00556/Track00556.mid,10.686522722244263,2025-08-20 16:55:31.058324,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.07777778,10.65355658531189,7.0,0.07777778,-1.0,0.07777778,0.07777778
Track00310.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00310/Track00310.mid,29.982290744781494,2025-08-20 16:55:32.653957,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.8596491,29.928956508636475,7.0,0.8596491,-1.0,0.8596491,0.8596491
Track01241.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01241/Track01241.mid,35.63880014419556,2025-08-20 16:55:41.948330,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.9768177,35.59336972236633,7.0,1.9768177,-1.0,1.9768177,1.9768177
Track00944.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00944/Track00944.mid,38.67929697036743,2025-08-20 16:55:42.070247,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.894628,38.62152862548828,7.0,1.894628,-1.0,1.894628,1.894628
Track00335.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00335/Track00335.mid,21.249584674835205,2025-08-20 16:55:44.868411,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.5409253,21.214978456497192,7.0,2.5409253,-1.0,2.5409253,2.5409253
Track00259.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00259/Track00259.mid,39.04575181007385,2025-08-20 16:55:54.266974,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.2124352,39.011995792388916,7.0,3.2124352,-1.0,3.2124352,3.2124352
Track00702.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00702/Track00702.mid,22.490710020065308,2025-08-20 16:55:55.145099,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.3333333,22.456732749938965,7.0,2.3333333,-1.0,2.3333333,2.3333333
Track00870.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00870/Track00870.mid,25.210944890975952,2025-08-20 16:55:56.269688,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.6927083,25.165207147598267,7.0,0.6927083,-1.0,0.6927083,0.6927083
Track00313.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00313/Track00313.mid,51.70544743537903,2025-08-20 16:55:59.261515,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.4166666,51.67043685913086,7.0,1.4166666,-1.0,1.4166666,1.4166666
Track00360.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00360/Track00360.mid,52.69102764129639,2025-08-20 16:56:07.711177,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,5.130191,52.607840061187744,7.0,5.130191,-1.0,5.130191,5.130191
Track00492.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00492/Track00492.mid,23.63748002052307,2025-08-20 16:56:08.506202,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.8322147,23.580106496810913,7.0,1.8322147,-1.0,1.8322147,1.8322147
Track00276.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00276/Track00276.mid,14.489501953125,2025-08-20 16:56:13.751561,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.8561151,14.451339483261108,7.0,0.8561151,-1.0,0.8561151,0.8561151
Track00234.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00234/Track00234.mid,32.8458936214447,2025-08-20 16:56:14.916804,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.81260365,32.74776268005371,7.0,0.81260365,-1.0,0.81260365,0.81260365
Track01278.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01278/Track01278.mid,14.881512880325317,2025-08-20 16:56:23.388131,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.432624,14.847445249557495,7.0,2.432624,-1.0,2.432624,2.432624
Track00761.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00761/Track00761.mid,49.81697869300842,2025-08-20 16:56:31.766325,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.326996,49.7177791595459,7.0,3.326996,-1.0,3.326996,3.326996
Track01007.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01007/Track01007.mid,45.35035800933838,2025-08-20 16:56:40.495911,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.164179,45.25059366226196,7.0,3.164179,-1.0,3.164179,3.164179
Track00469.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00469/Track00469.mid,28.56387686729431,2025-08-20 16:56:42.315871,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.0810126,28.530750274658203,7.0,1.0810126,-1.0,1.0810126,1.0810126
Track00056.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00056/Track00056.mid,49.40234923362732,2025-08-20 16:56:43.670985,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.511628,49.3057279586792,7.0,2.511628,-1.0,2.511628,2.511628
Track00167.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00167/Track00167.mid,50.75578999519348,2025-08-20 16:56:47.025808,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.7279413,50.72396183013916,7.0,2.7279413,-1.0,2.7279413,2.7279413
Track00353.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00353/Track00353.mid,15.957647562026978,2025-08-20 16:56:56.454011,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.9293287,15.88847041130066,7.0,1.9293287,-1.0,1.9293287,1.9293287
Track00317.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00317/Track00317.mid,36.214089155197144,2025-08-20 16:56:59.602504,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.5584726,36.18426060676575,7.0,3.5584726,-1.0,3.5584726,3.5584726
Track01465.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01465/Track01465.mid,44.798728942871094,2025-08-20 16:56:59.715865,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.1225805,44.729328632354736,7.0,2.1225805,-1.0,2.1225805,2.1225805
Track00725.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00725/Track00725.mid,19.938685655593872,2025-08-20 16:57:03.610295,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.7017995,19.900704860687256,7.0,0.7017995,-1.0,0.7017995,0.7017995
Track00394.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00394/Track00394.mid,22.051788330078125,2025-08-20 16:57:04.368266,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.17213115,21.993732213974,7.0,0.17213115,-1.0,0.17213115,0.17213115
Track00143.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00143/Track00143.mid,33.45272088050842,2025-08-20 16:57:05.219346,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.9849246,33.42199945449829,7.0,0.9849246,-1.0,0.9849246,0.9849246
Track00039.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00039/Track00039.mid,18.276454210281372,2025-08-20 16:57:14.730803,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.20437956,18.19800639152527,7.0,0.20437956,-1.0,0.20437956,0.20437956
Track01346.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01346/Track01346.mid,67.82022047042847,2025-08-20 16:57:15.532016,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.3390964,67.77100348472595,7.0,1.3390964,-1.0,1.3390964,1.3390964
Track01177.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01177/Track01177.mid,39.973081827163696,2025-08-20 16:57:26.999329,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5909091,39.93585228919983,7.0,1.5909091,-1.0,1.5909091,1.5909091
Track00998.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00998/Track00998.mid,29.52974557876587,2025-08-20 16:57:29.246003,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.69475657,29.49319577217102,7.0,0.69475657,-1.0,0.69475657,0.69475657
Track00588.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00588/Track00588.mid,34.94577193260193,2025-08-20 16:57:34.548596,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.8781726,34.84179949760437,7.0,2.8781726,-1.0,2.8781726,2.8781726
Track01466.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01466/Track01466.mid,23.272702932357788,2025-08-20 16:57:38.003873,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.9439025,23.12967562675476,7.0,3.9439025,-1.0,3.9439025,3.9439025
Track00214.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00214/Track00214.mid,33.623699426651,2025-08-20 16:57:38.843583,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.0348837,33.5854389667511,7.0,2.0348837,-1.0,2.0348837,2.0348837
Track01232.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01232/Track01232.mid,24.427321195602417,2025-08-20 16:57:39.960218,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.49,24.393561124801636,7.0,0.49,-1.0,0.49,0.49
Track01097.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01097/Track01097.mid,45.95387887954712,2025-08-20 16:57:50.322483,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,4.4333334,45.922844886779785,7.0,4.4333334,-1.0,4.4333334,4.4333334
Track00802.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00802/Track00802.mid,56.04450082778931,2025-08-20 16:57:59.655236,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.2354212,55.980063915252686,7.0,3.2354212,-1.0,3.2354212,3.2354212
Track00048.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00048/Track00048.mid,26.783204078674316,2025-08-20 16:58:06.743727,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.44144145,26.753731727600098,7.0,0.44144145,-1.0,0.44144145,0.44144145
Track00704.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00704/Track00704.mid,41.553597927093506,2025-08-20 16:58:08.553389,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.59808195,41.49765181541443,7.0,0.59808195,-1.0,0.59808195,0.59808195
